Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24 09:30:00-04:00,310.54998779296875,259.7464904785156,340.6650085449219,550.989990234375,79.23999786376953,312.1300048828125,260.54998779296875,341.0,552.5,80.01329803466797,310.5400085449219,259.25,339.6199951171875,549.5700073242188,79.16999816894531,311.4700012207031,259.7464904785156,340.5199890136719,550.2000122070312,79.94000244140625,1061027,1163247,412643,473165,840443
2026-08-24 09:31:00-04:00,310.57000732421875,260.7799987792969,341.9700012207031,549.7899780273438,79.26499938964844,311.4700012207031,260.82000732421875,342.0899963378906,551.47998046875,79.4000015258789,309.9700012207031,259.04998779296875,340.4700012207031,549.0,79.02010345458984,310.7300109863281,259.8699951171875,340.7099914550781,549.7899780273438,79.3499984741211,168943,178725,75833,63456,140889
2026-08-24 09:32:00-04:00,310.5881042480469,260.989990234375,341.5899963378906,549.8743286132812,79.05999755859375,310.6650085449219,261.1600036621094,342.1099853515625,550.9299926757812,79.36000061035156,310.1400146484375,260.4700012207031,341.29998779296875,549.7249755859375,79.02999877929688,310.6499938964844,260.7200012207031,341.989990234375,550.0,79.2750015258789,83382,164298,30038,44815,226858
2026-08-24 09:33:00-04:00,310.55999755859375,260.43499755859375,343.0050048828125,549.3250122070312,79.49500274658203,310.9399108886719,260.9949951171875,343.0299987792969,550.0399780273438,79.52999877929688,310.30999755859375,259.7699890136719,341.5799865722656,547.8200073242188,79.04010009765625,310.5751037597656,260.95001220703125,341.6579895019531,550.02001953125,79.04010009765625,88914,136048,99949,65125,46271
2026-08-24 09:34:00-04:00,310.489990234375,259.8699951171875,344.6900939941406,551.166015625,79.69000244140625,310.6300048828125,260.43499755859375,344.70001220703125,551.3049926757812,79.69000244140625,310.0409851074219,259.60009765625,343.05999755859375,548.7808227539062,79.33000183105469,310.55999755859375,260.43499755859375,343.0899963378906,549.3099975585938,79.45999908447266,89433,88194,87197,52540,52440
2026-08-24 09:35:00-04:00,310.6499938964844,260.20001220703125,344.20001220703125,551.625,79.7699966430664,311.05499267578125,260.2699890136719,344.79998779296875,552.2349853515625,79.88999938964844,310.3949890136719,259.54998779296875,343.989990234375,550.7130126953125,79.66000366210938,310.489990234375,259.8450012207031,344.6650085449219,551.625,79.66000366210938,89397,100042,77707,740395,94781
2026-08-24 09:36:00-04:00,311.5799865722656,261.2200012207031,344.3699951171875,551.75,79.88349914550781,312.0257873535156,261.2550048828125,344.8800048828125,551.97998046875,79.89949798583984,310.69000244140625,260.13079833984375,344.1700134277344,551.0,79.66999816894531,310.7200012207031,260.2699890136719,344.17999267578125,551.7100219726562,79.7300033569336,158125,231459,92642,25072,92518
2026-08-24 09:37:00-04:00,311.2950134277344,261.95001220703125,344.4549865722656,552.0399780273438,80.01000213623047,311.739990234375,261.9700012207031,344.8699951171875,552.0399780273438,80.05999755859375,311.13958740234375,261.1499938964844,344.19000244140625,550.780029296875,79.84140014648438,311.6000061035156,261.2200012207031,344.4599914550781,551.8320922851562,79.86540222167969,91687,247891,59715,46094,90326
